date,rank,artist_name,album_name,song_name,keyword
Mar-20,27,아이유,Love poem,Love poem,"#여성솔로, #발라드, #위로, #사랑, #존중, #차분한, #감성적, #절제된"
Mar-20,28,폴킴,호텔 델루나 OST Part.10,안녕,"#남성솔로, #발라드, #이별, #그리움, #사랑, #감성적, #차분한, #잔잔한"
Mar-20,29,백예린 (Yerin Baek),Every letter I sent you.,Square (2017),"#여성솔로, #R&B, #소울, #이별, #상처, #사랑, #차분한, #감성적인, #포근한"
Mar-20,30,전상근,사랑이란 멜로는 없어,사랑이란 멜로는 없어,"#남성솔로, #발라드, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
Mar-20,31,"염따, 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉",Dingo X DAMOIM (Part 2),"아마두 (feat.우원재, 김효은, 넉살, Huckleberry P)","#남성그룹, #힙합, #성공, #희망, #자신감, #신나는, #에너지넘치는, #화려한"
Mar-20,32,방탄소년단,MAP OF THE SOUL : 7,Filter,"#남성그룹, #라틴팝, #자아성찰, #자기발견, #사랑의시선, #섹시한, #매력적인, #차분한"
Mar-20,33,임재현,조금 취했어,조금 취했어 (Prod. 2soo),"#남성솔로, #발라드, #짝사랑, #그리움, #술, #애절한, #감성적인, #잔잔한"
Mar-20,34,김재환,사랑의 불시착 OST Part 5,어떤 날엔,"#남성솔로, #발라드, #사랑, #이별, #, 그리움, #차분한, #감성적인, #어두운"
Mar-20,35,신예영,우리 왜 헤어져야 해,우리 왜 헤어져야 해,"#여성솔로, #발라드, #이별, #사랑, #후회, #구차함, #차분한, #애절한, #비애로운"
Mar-20,36,마크툽 (MAKTUB),Red Moon : Happiness,마음이 말하는 행복 (Happiness) (Feat.이라온),"#남성솔로, #R&B, #사랑, #연애, #행복, #차분한, #감성적인, #화려한"
Mar-20,37,폴킴,'키스 먼저 할까요?' OST Part.3,"모든 날, 모든 순간 (Every day, Every Moment)","#남성솔로, #발라드, #사랑, #연애, #위로, #차분한, #감성적, #따뜻한"
Mar-20,38,HYNN (박혜원),시든 꽃에 물을 주듯,시든 꽃에 물을 주듯,"#여성솔로, #발라드, #이별, #사랑, #미련, #차분한, #감성적인, #화려한"
Mar-20,39,창모 (CHANGMO),Boyhood,빌었어,"#남성솔로, #힙합, #가난, #희망, #기도, #차분한, #감성적인, #비장한"
Mar-20,40,V.O.S,다시 만날까 봐,다시 만날까 봐,"#남성듀오, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #슬픈"
Mar-20,41,방탄소년단,MAP OF THE SOUL : 7,시차,"#남성그룹, #힙합, #성장, #자아성찰, #시간, #강렬한, #중독성, #감성적"
Mar-20,42,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bad guy,"#여성솔로, #일렉트로팝, #나쁨, #역할놀이, #유혹, #어두운, #신나는, #강렬한, #험악한"
Mar-20,43,방탄소년단,MAP OF THE SOUL : 7,Moon,"#남성그룹, #팝록, #팬사랑, #달, #지구, #헌신, #밝은분위기, #경쾌한, #감성적"
Mar-20,44,엠씨더맥스 (M.C the MAX),CEREMONIA,처음처럼,"#남성밴드, #발라드, #이별, #그리움, #사랑, #감성적인, #서정적인, #웅장한"
Mar-20,45,씨야,See You Again,사랑의 인사,"#여성그룹, #발라드, #사랑, #이별, #연애, #감미로운, #낭만적인, #차분한"
Mar-20,46,Lauv,I met you when I was 18. (the playlist),Paris in the Rain,"#남성솔로, #팝, #사랑, #연애, #낭만, #차분한, #감성적인, #따뜻한"
Mar-20,47,황인욱,포장마차,포장마차,"#남성솔로, #발라드, #이별, #사랑, #추억, #차분한, #감성적인, #슬픈"
Mar-20,48,방탄소년단,MAP OF THE SOUL : 7,Inner Child,"#남성그룹, #발라드, #성장, #자아성찰, #위로, #차분한, #감성적인, #희망적인"
Mar-20,49,다비치,나의 오랜 연인에게,나의 오랜 연인에게,"#여성듀오, #발라드, #감사, #오랜사랑, #연인, #따뜻한, #아련한, #미디엄템포"
Mar-20,50,윤미래,사랑의 불시착 OST Part 2,Flower,"#여성솔로, #발라드, #사랑, #걱정, #희망, #차분한, #감미로운, #감성적인"
Apr-20,1,엠씨더맥스 (M.C the MAX),CEREMONIA,처음처럼,"#남성밴드, #발라드, #이별, #그리움, #사랑, #감성적인, #서정적인, #웅장한"
Apr-20,2,조정석,슬기로운 의사생활 OST Part 3,아로하,"#남성솔로, #네트로미디움팝발라드, #사랑, #고백, #영원한행복, #편안한, #설레는, #달콤한"
Apr-20,3,가호 (Gaho),이태원 클라쓰 OST Part.2,시작,"#남성솔로, #록, #도전, #자유, #꿈, #희망, #경쾌한, #시원한, #중독성있는"
Apr-20,4,장범준,멜로가 체질 OST Part 3,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,"#남성솔로, #포크록, #사랑, #그리움, #연애, #차분한, #감성적인, #따뜻한"
Apr-20,5,김필,이태원 클라쓰 OST Part.6,그때 그 아인,"#남성솔로, #발라드, #이별, #회상, #꿈, #감성적, #서정적, #잔잔한"
Apr-20,6,지코 (ZICO),아무노래,아무노래,"#남성솔로, #힙합, #무기력, #일상, #자유, #신나는, #경쾌한, #중독성"
Apr-20,7,하현우 (국카스텐),이태원 클라쓰 OST Part.3,돌덩이,"#남성솔로, #OST, #소신, #저항, #자립, #강렬한, #뜨거운, #카타르시스적, #힘찬"
Apr-20,8,방탄소년단,MAP OF THE SOUL : 7,ON,"#남성그룹, #펑크팝, #자아찾기, #도전, #성장, #신나는, #에너지적, #화려한"
Apr-20,9,창모 (CHANGMO),Boyhood,METEOR,"#남성솔로, #힙합, #성장, #자기성찰, #성공, #서사적, #감성적, #차분한, #멜로딕"
Apr-20,10,아이유,사랑의 불시착 OST Part 11,마음을 드려요,"#여성솔로, #OST, #사랑, #애틋함, #감사, #잔잔한, #서정적, #감성적"
Apr-20,11,Apink (에이핑크),LOOK,덤더럼 (Dumhdurum),"#여성그룹, #댄스팝, #이별, #자기애, #감정표현, #신나는, #화려한, #중독성"
Apr-20,12,ITZY (있지),IT'z ME,WANNABE,"#여성그룹, #퓨전그루브, #자아존중, #자기표현, #독립, #중독성강한, #신나는, #강렬한"
Apr-20,13,아이유,Love poem,Blueming,"#여성솔로, #얼터너티브팝, #사랑, #연애, #기적, #상큼한, #화려한, #밝은"
Apr-20,14,노을,늦은 밤 너의 집 앞 골목길에서,늦은 밤 너의 집 앞 골목길에서,"#남성그룹, #발라드, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
Apr-20,15,방탄소년단,MAP OF THE SOUL : PERSONA,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),"#남성그룹, #댄스팝, #사랑, #관심, #행복, #경쾌한, #밝은, #화려한"
Apr-20,16,조이 (JOY),슬기로운 의사생활 OST Part 2,좋은 사람 있으면 소개시켜줘,"#여성솔로, #드라마OST, #연애, #사랑, #외로움, #차분한, #맑은목소리, #감성적인, #리드미컬"
Apr-20,17,진민호,반만,반만,"#남성솔로, #발라드, #사랑, #이별, #회상, #차분한, #감성적인, #고음"
Apr-20,18,Red Velvet (레드벨벳),‘The ReVe Festival’ Finale,Psycho,"#여성그룹, #어반팝, #연애, #관계, #심리, #중독성, #화려한, #감각적인, #업템포"
Apr-20,19,IZ*ONE (아이즈원),BLOOM*IZ,FIESTA,"#여성그룹, #댄스, #축제, #희망, #성장, #자신감, #화려한, #신나는, #에너지적"
Apr-20,20,Tones And I,The Kids Are Coming,Dance Monkey,"#여성솔로, #일렉트로팝, #사랑, #갈망, #공연, #신나는, #중독성, #화려한"
Apr-20,21,Anne-Marie,Speak Your Mind (Deluxe),2002,"#여성솔로, #팝, #추억, #첫사랑, #회상, #경쾌한, #감성적인, #허스키보이스"
Apr-20,22,AKMU (악뮤),항해,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","#남매듀오, #포크발라드, #이별, #사랑, #연애, #감성적, #차분한, #서정적, #화음풍부한"
Apr-20,23,방탄소년단,MAP OF THE SOUL : 7,00:00 (Zero O’Clock),"#남성그룹, #팝, #힙합, #우울감, #자아탐구, #희망, #잔잔한, #차분한, #감성적인"
Apr-20,24,오반(OVAN),어떻게 지내,어떻게 지내 (Prod. By VAN.C),"#남성솔로, #힙합, #이별, #연애, #미안함, #감성적인, #차분한, #진솔한, #밝은비트"
Apr-20,25,마크툽 (MAKTUB),Red Moon : To You My Light,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),"#남성솔로, #R&B, #사랑, #빛, #운명, #따뜻한, #감성적, #잔잔한"
Apr-20,26,방탄소년단,MAP OF THE SOUL : 7,Black Swan,"#남성그룹, #이모힙합, #트랩, #클라우드랩, #내면의그림자, #예술가의고민, #음악에대한두려움, #몽환적인, #애절한, #캐치한"
Apr-20,27,수호 (SUHO),자화상 - The 1st Mini Album,"사랑, 하자","#남성솔로, #발라드, #사랑, #용기, #연애, #서정적인, #감미로운, #따뜻한"
Apr-20,28,마마무 (Mamamoo),reality in BLACK,HIP,"#여성그룹, #댄스, #힙합, #자신감, #당당함, #자아존중, #중독성, #리드미컬, #화려한, #신나는, #강렬한"
Apr-20,29,백예린 (Yerin Baek),사랑의 불시착 OST Part 4,"다시 난, 여기","#여성솔로, #발라드, #이별, #그리움, #사랑, #감성적인, #잔잔한, #애절한"
Apr-20,30,신예영,우리 왜 헤어져야 해,우리 왜 헤어져야 해,"#여성솔로, #발라드, #이별, #사랑, #후회, #구차함, #차분한, #애절한, #비애로운"
Apr-20,31,폴킴,호텔 델루나 OST Part.10,안녕,"#남성솔로, #발라드, #이별, #그리움, #사랑, #감성적, #차분한, #잔잔한"
Apr-20,32,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1,너를 사랑하고 있어,"#남성솔로, #발라드, #사랑, #연애, #이별, #차분한, #감성적인, #포근한"
Apr-20,33,폴킴,'키스 먼저 할까요?' OST Part.3,"모든 날, 모든 순간 (Every day, Every Moment)","#남성솔로, #발라드, #사랑, #연애, #위로, #차분한, #감성적, #따뜻한"
Apr-20,34,방탄소년단,MAP OF THE SOUL : 7,친구,"#남성그룹, #팝록, #우정, #추억, #사랑, #신나는, #유쾌한, #입버릇처럼_따라부를_수_있는"
Apr-20,35,아이유,Love poem,Love poem,"#여성솔로, #발라드, #위로, #사랑, #존중, #차분한, #감성적, #절제된"
Apr-20,36,Sam Smith,To Die For,To Die For,"#남성솔로, #팝, #외로움, #사랑갈망, #이별, #감성적, #차분한, #피아노발라드, #우울한"
Apr-20,37,전상근,사랑이란 멜로는 없어,사랑이란 멜로는 없어,"#남성솔로, #발라드, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
Apr-20,38,임영웅,내일은 미스터트롯 우승자 특전곡,이제 나만 믿어요,"#남성솔로, #발라드, #사랑, #신뢰, #위로, #차분한, #감미로운, #따뜻한"
Apr-20,39,폴킴,"정규 2집 '마음, 둘'",우리 만남이,"#남성솔로, #발라드, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
Apr-20,40,임재현,조금 취했어,조금 취했어 (Prod. 2soo),"#남성솔로, #발라드, #짝사랑, #그리움, #술, #애절한, #감성적인, #잔잔한"
Apr-20,41,백예린 (Yerin Baek),Every letter I sent you.,Square (2017),"#여성솔로, #R&B, #소울, #이별, #상처, #사랑, #차분한, #감성적인, #포근한"
Apr-20,42,Anne-Marie,Birthday,Birthday,"#여성솔로, #팝, #이별, #자유, #파티, #신나는, #화려한, #중독성"
Apr-20,43,Conan Gray,Maniac,Maniac,"#남성솔로, #인디팝, #이별, #집착, #복수, #신나는, #화려한, #80년대영감"
Apr-20,44,HYNN (박혜원),시든 꽃에 물을 주듯,시든 꽃에 물을 주듯,"#여성솔로, #발라드, #이별, #사랑, #미련, #차분한, #감성적인, #화려한"
Apr-20,45,WINNER,Remember,뜸,"#남성그룹, #랩힙합, #이별, #그리움, #연애, #몽환적인, #감성적인, #서정적인"
Apr-20,46,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",bad guy,"#여성솔로, #일렉트로팝, #나쁨, #역할놀이, #유혹, #어두운, #신나는, #강렬한, #험악한"
Apr-20,47,방탄소년단,MAP OF THE SOUL : 7,Filter,"#남성그룹, #라틴팝, #자아성찰, #자기발견, #사랑의시선, #섹시한, #매력적인, #차분한"
Apr-20,48,Dua Lipa,Future Nostalgia,Don't Start Now,"#여성솔로, #댄스, #팝, #이별, #자신감, #해방, #신나는, #화려한, #에너지적"
Apr-20,49,Lauv,I met you when I was 18. (the playlist),Paris in the Rain,"#남성솔로, #팝, #사랑, #연애, #낭만, #차분한, #감성적인, #따뜻한"
Apr-20,50,V.O.S,다시 만날까 봐,다시 만날까 봐,"#남성듀오, #발라드, #이별, #사랑, #, 그리움, #차분한, #감성적인, #슬픈"
May-20,1,아이유,에잇,에잇(Prod.&Feat. SUGA of BTS),"#여성솔로, #팝락, #추억, #영원, #청량감, #중독성, #밴드사운드, #트렌디"
May-20,2,조정석,슬기로운 의사생활 OST Part 3,아로하,"#남성솔로, #네트로미디움팝발라드, #사랑, #고백, #영원한행복, #편안한, #설레는, #달콤한"
May-20,3,오마이걸 (OH MY GIRL),NONSTOP,살짝 설렜어 (Nonstop),"#여성그룹, #댄스, #사랑, #설렘, #기대, #신나는, #화려한, #업비트"
May-20,4,볼빨간사춘기,사춘기집Ⅱ 꽃 본 나비,나비와 고양이 (feat.백현 (BAEKHYUN)),"#여성듀오, #인디팝, #사랑, #설렘, #감성, #부드러운, #따뜻한, #화음"
May-20,5,가호 (Gaho),이태원 클라쓰 OST Part.2,시작,"#남성솔로, #록, #도전, #자유, #꿈, #희망, #경쾌한, #시원한, #중독성있는"
May-20,6,엠씨더맥스 (M.C the MAX),CEREMONIA,처음처럼,"#남성밴드, #발라드, #이별, #그리움, #사랑, #감성적인, #서정적인, #웅장한"
May-20,7,Apink (에이핑크),LOOK,덤더럼 (Dumhdurum),"#여성그룹, #댄스팝, #이별, #자기애, #감정표현, #신나는, #화려한, #중독성"
May-20,8,조이 (JOY),슬기로운 의사생활 OST Part 2,좋은 사람 있으면 소개시켜줘,"#여성솔로, #드라마OST, #연애, #사랑, #외로움, #차분한, #맑은목소리, #감성적인, #리드미컬"
May-20,9,장범준,멜로가 체질 OST Part 3,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,"#남성솔로, #포크록, #사랑, #그리움, #연애, #차분한, #감성적인, #따뜻한"
May-20,10,태연 (TAEYEON),Happy,Happy,"#여성솔로, #R&B팝, #사랑, #설렘, #행복, #따뜻한, #포근한, #화음풍부한"
May-20,11,방탄소년단,MAP OF THE SOUL : 7,ON,"#남성그룹, #펑크팝, #자아찾기, #도전, #성장, #신나는, #에너지적, #화려한"
May-20,12,지코 (ZICO),아무노래,아무노래,"#남성솔로, #힙합, #무기력, #일상, #자유, #신나는, #경쾌한, #중독성"
May-20,13,창모 (CHANGMO),Boyhood,METEOR,"#남성솔로, #힙합, #성장, #자기성찰, #성공, #서사적, #감성적, #차분한, #멜로딕"
May-20,14,아이유,Love poem,Blueming,"#여성솔로, #얼터너티브팝, #사랑, #연애, #기적, #상큼한, #화려한, #밝은"
May-20,15,폴킴,"정규 2집 '마음, 둘'",우리 만남이,"#남성솔로, #발라드, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
May-20,16,김필,이태원 클라쓰 OST Part.6,그때 그 아인,"#남성솔로, #발라드, #이별, #회상, #꿈, #감성적, #서정적, #잔잔한"
May-20,17,하현우 (국카스텐),이태원 클라쓰 OST Part.3,돌덩이,"#남성솔로, #OST, #소신, #저항, #자립, #강렬한, #뜨거운, #카타르시스적, #힘찬"
May-20,18,방탄소년단,MAP OF THE SOUL : PERSONA,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),"#남성그룹, #댄스팝, #사랑, #관심, #행복, #경쾌한, #밝은, #화려한"
May-20,19,Tones And I,The Kids Are Coming,Dance Monkey,"#여성솔로, #일렉트로팝, #사랑, #갈망, #공연, #신나는, #중독성, #화려한"
May-20,20,전미도,슬기로운 의사생활 OST Part 11,사랑하게 될 줄 알았어,"#여성솔로, #발라드, #사랑, #이별, #추억, #차분한, #감성적인, #뉴트로"
May-20,21,아이유,사랑의 불시착 OST Part 11,마음을 드려요,"#여성솔로, #OST, #사랑, #애틋함, #감사, #잔잔한, #서정적, #감성적"
May-20,22,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4,화려하지 않은 고백,"#남성솔로, #발라드, #사랑, #고백, #약속, #차분한, #감미로운, #잔잔한"
May-20,23,어반자카파,슬기로운 의사생활 OST Part 5,그대 고운 내사랑,"#혼성그룹, #발라드, #사랑, #희망, #기다림, #차분한, #감성적인, #화려하지않은"
May-20,24,노을,늦은 밤 너의 집 앞 골목길에서,늦은 밤 너의 집 앞 골목길에서,"#남성그룹, #발라드, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
May-20,25,ITZY (있지),IT'z ME,WANNABE,"#여성그룹, #퓨전그루브, #자아존중, #자기표현, #독립, #중독성강한, #신나는, #강렬한"
May-20,26,오마이걸 (OH MY GIRL),NONSTOP,Dolphin,"#여성그룹, #팝, #사랑, #설렘, #연애, #톡톡튀는, #트렌디, #밝은"
May-20,27,Dua Lipa,Future Nostalgia,Don't Start Now,"#여성솔로, #댄스, #팝, #이별, #자신감, #해방, #신나는, #화려한, #에너지적"
May-20,28,Anne-Marie,Speak Your Mind (Deluxe),2002,"#여성솔로, #팝, #추억, #첫사랑, #회상, #경쾌한, #감성적인, #허스키보이스"
May-20,29,Red Velvet (레드벨벳),‘The ReVe Festival’ Finale,Psycho,"#여성그룹, #어반팝, #연애, #관계, #심리, #중독성, #화려한, #감각적인, #업템포"
May-20,30,진민호,반만,반만,"#남성솔로, #발라드, #사랑, #이별, #회상, #차분한, #감성적인, #고음"
May-20,31,방탄소년단,MAP OF THE SOUL : 7,00:00 (Zero O’Clock),"#남성그룹, #팝, #힙합, #우울감, #자아탐구, #희망, #잔잔한, #차분한, #감성적인"
May-20,32,오반(OVAN),어떻게 지내,어떻게 지내 (Prod. By VAN.C),"#남성솔로, #힙합, #이별, #연애, #미안함, #감성적인, #차분한, #진솔한, #밝은비트"
May-20,33,청하,Stay Tonight,Stay Tonight,"#여성솔로, #하우스, #사랑, #밤, #유혹, #신나는, #몽환적인, #화려한"
May-20,34,휘인 (Whee In),슬기로운 의사생활 OST Part 8,내 눈물 모아,"#여성솔로, #발라드, #이별, #사랑, #, 기다림, #슬픔, #차분한, #감성적인, #서정적인"
May-20,35,마크툽 (MAKTUB),Red Moon : To You My Light,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),"#남성솔로, #R&B, #사랑, #빛, #운명, #따뜻한, #감성적, #잔잔한"
May-20,36,폴킴,'키스 먼저 할까요?' OST Part.3,"모든 날, 모든 순간 (Every day, Every Moment)","#남성솔로, #발라드, #사랑, #연애, #위로, #차분한, #감성적, #따뜻한"
May-20,37,백현 (BAEKHYUN),낭만닥터 김사부 2 OST Part.1,너를 사랑하고 있어,"#남성솔로, #발라드, #사랑, #연애, #이별, #차분한, #감성적인, #포근한"
May-20,38,AKMU (악뮤),항해,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","#남매듀오, #포크발라드, #이별, #사랑, #연애, #감성적, #차분한, #서정적, #화음풍부한"
May-20,39,Maroon 5,JORDI (Deluxe),Memories,"#남성그룹, #팝, #추억, #사랑, #, 그리움, #차분한, #감성적인, #어쿠스틱"
May-20,40,방탄소년단,MAP OF THE SOUL : 7,Black Swan,"#남성그룹, #이모힙합, #트랩, #클라우드랩, #내면의그림자, #예술가의고민, #음악에대한두려움, #몽환적인, #애절한, #캐치한"
May-20,41,Conan Gray,Maniac,Maniac,"#남성솔로, #인디팝, #이별, #집착, #복수, #신나는, #화려한, #80년대영감"
May-20,42,신예영,우리 왜 헤어져야 해,우리 왜 헤어져야 해,"#여성솔로, #발라드, #이별, #사랑, #후회, #구차함, #차분한, #애절한, #비애로운"
May-20,43,임영웅,내일은 미스터트롯 우승자 특전곡,이제 나만 믿어요,"#남성솔로, #발라드, #사랑, #신뢰, #위로, #차분한, #감미로운, #따뜻한"
May-20,44,IZ*ONE (아이즈원),BLOOM*IZ,FIESTA,"#여성그룹, #댄스, #축제, #희망, #성장, #자신감, #화려한, #신나는, #에너지적"
May-20,45,폴킴,호텔 델루나 OST Part.10,안녕,"#남성솔로, #발라드, #이별, #그리움, #사랑, #감성적, #차분한, #잔잔한"
May-20,46,방탄소년단,MAP OF THE SOUL : 7,친구,"#남성그룹, #팝록, #우정, #추억, #사랑, #신나는, #유쾌한, #입버릇처럼_따라부를_수_있는"
May-20,47,아이유,Love poem,Love poem,"#여성솔로, #발라드, #위로, #사랑, #존중, #차분한, #감성적, #절제된"
May-20,48,마마무 (Mamamoo),reality in BLACK,HIP,"#여성그룹, #댄스, #힙합, #자신감, #당당함, #자아존중, #중독성, #리드미컬, #화려한, #신나는, #강렬한"
May-20,49,권진아,슬기로운 의사생활 OST Part 1,Lonely Night,"#여성솔로, #발라드, #이별, #사랑, #, 그리움, #외로움, #차분한, #감성적인, #슬픈"
May-20,50,방탄소년단,MAP OF THE SOUL : 7,Filter,"#남성그룹, #라틴팝, #자아성찰, #자기발견, #사랑의시선, #섹시한, #매력적인, #차분한"
Jun-20,1,아이유,에잇,에잇(Prod.&Feat. SUGA of BTS),"#여성솔로, #팝락, #추억, #영원, #청량감, #중독성, #밴드사운드, #트렌디"
Jun-20,2,조정석,슬기로운 의사생활 OST Part 3,아로하,"#남성솔로, #네트로미디움팝발라드, #사랑, #고백, #영원한행복, #편안한, #설레는, #달콤한"
Jun-20,3,전미도,슬기로운 의사생활 OST Part 11,사랑하게 될 줄 알았어,"#여성솔로, #발라드, #사랑, #이별, #추억, #차분한, #감성적인, #뉴트로"
Jun-20,4,TWICE (트와이스),MORE & MORE,MORE & MORE,"#여성그룹, #트로피컬하우스, #사랑, #갈망, #설렘, #청량한, #신나는, #화려한"
Jun-20,5,블루 (BLOO),Downtown Baby,Downtown Baby,"#남성솔로, #힙합, #연애, #사랑, #이별, #중독성, #차분한, #감성적인"
Jun-20,6,"식케이 (Sik-K), pH-1, 박재범, 김하온 (HAON)",깡 Official Remix,깡 Official Remix,"#남성그룹, #힙합, #사회적메시지, #인권, #자아도취, #신나는, #화려한, #강렬한"
Jun-20,7,오마이걸 (OH MY GIRL),NONSTOP,살짝 설렜어 (Nonstop),"#여성그룹, #댄스, #사랑, #설렘, #기대, #신나는, #화려한, #업비트"
Jun-20,8,볼빨간사춘기,사춘기집Ⅱ 꽃 본 나비,나비와 고양이 (feat.백현 (BAEKHYUN)),"#여성듀오, #인디팝, #사랑, #설렘, #감성, #부드러운, #따뜻한, #화음"
Jun-20,9,조이 (JOY),슬기로운 의사생활 OST Part 2,좋은 사람 있으면 소개시켜줘,"#여성솔로, #드라마OST, #연애, #사랑, #외로움, #차분한, #맑은목소리, #감성적인, #리드미컬"
Jun-20,10,미도와 파라솔,슬기로운 의사생활 OST Part 12,"너에게 난, 나에게 넌","#여성그룹, #발라드, #우정, #사랑, #축복, #따뜻한, #차분한, #어쿠스틱"
Jun-20,11,Tones And I,The Kids Are Coming,Dance Monkey,"#여성솔로, #일렉트로팝, #사랑, #갈망, #공연, #신나는, #중독성, #화려한"
Jun-20,12,가호 (Gaho),이태원 클라쓰 OST Part.2,시작,"#남성솔로, #록, #도전, #자유, #꿈, #희망, #경쾌한, #시원한, #중독성있는"
Jun-20,13,엠씨더맥스 (M.C the MAX),CEREMONIA,처음처럼,"#남성밴드, #발라드, #이별, #그리움, #사랑, #감성적인, #서정적인, #웅장한"
Jun-20,14,오마이걸 (OH MY GIRL),NONSTOP,Dolphin,"#여성그룹, #팝, #사랑, #설렘, #연애, #톡톡튀는, #트렌디, #밝은"
Jun-20,15,규현 (KYUHYUN),슬기로운 의사생활 OST Part 4,화려하지 않은 고백,"#남성솔로, #발라드, #사랑, #고백, #약속, #차분한, #감미로운, #잔잔한"
Jun-20,16,장범준,멜로가 체질 OST Part 3,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,"#남성솔로, #포크록, #사랑, #그리움, #연애, #차분한, #감성적인, #따뜻한"
Jun-20,17,Maroon 5,JORDI (Deluxe),Memories,"#남성그룹, #팝, #추억, #사랑, #, 그리움, #차분한, #감성적인, #어쿠스틱"
Jun-20,18,지코 (ZICO),아무노래,아무노래,"#남성솔로, #힙합, #무기력, #일상, #자유, #신나는, #경쾌한, #중독성"
Jun-20,19,창모 (CHANGMO),Boyhood,METEOR,"#남성솔로, #힙합, #성장, #자기성찰, #성공, #서사적, #감성적, #차분한, #멜로딕"
Jun-20,20,방탄소년단,MAP OF THE SOUL : 7,ON,"#남성그룹, #펑크팝, #자아찾기, #도전, #성장, #신나는, #에너지적, #화려한"
Jun-20,21,오반(OVAN),어떻게 지내,어떻게 지내 (Prod. By VAN.C),"#남성솔로, #힙합, #이별, #연애, #미안함, #감성적인, #차분한, #진솔한, #밝은비트"
Jun-20,22,아이유,Love poem,Blueming,"#여성솔로, #얼터너티브팝, #사랑, #연애, #기적, #상큼한, #화려한, #밝은"
Jun-20,23,Dua Lipa,Future Nostalgia,Don't Start Now,"#여성솔로, #댄스, #팝, #이별, #자신감, #해방, #신나는, #화려한, #에너지적"
Jun-20,24,어반자카파,슬기로운 의사생활 OST Part 5,그대 고운 내사랑,"#혼성그룹, #발라드, #사랑, #희망, #기다림, #차분한, #감성적인, #화려하지않은"
Jun-20,25,Apink (에이핑크),LOOK,덤더럼 (Dumhdurum),"#여성그룹, #댄스팝, #이별, #자기애, #감정표현, #신나는, #화려한, #중독성"
Jun-20,26,백현 (BAEKHYUN),Delight - The 2nd Mini Album,Candy,"#남성솔로, #퓨처R&B, #다채로운매력, #사랑비유, #캔디, #중독성, #트렌디, #신스사운드"
Jun-20,27,방탄소년단,MAP OF THE SOUL : PERSONA,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),"#남성그룹, #댄스팝, #사랑, #관심, #행복, #경쾌한, #밝은, #화려한"
Jun-20,28,아이유,I-LAND Part.1 Signal Song,Into the I-LAND,"#여성솔로, #하우스팝록, #희망, #연대, #성장, #희망찬, #화려한, #에너지넘치는"
Jun-20,29,Anne-Marie,Speak Your Mind (Deluxe),2002,"#여성솔로, #팝, #추억, #첫사랑, #회상, #경쾌한, #감성적인, #허스키보이스"
Jun-20,30,휘인 (Whee In),슬기로운 의사생활 OST Part 8,내 눈물 모아,"#여성솔로, #발라드, #이별, #사랑, #, 기다림, #슬픔, #차분한, #감성적인, #서정적인"
Jun-20,31,아이유,사랑의 불시착 OST Part 11,마음을 드려요,"#여성솔로, #OST, #사랑, #애틋함, #감사, #잔잔한, #서정적, #감성적"
Jun-20,32,노을,늦은 밤 너의 집 앞 골목길에서,늦은 밤 너의 집 앞 골목길에서,"#남성그룹, #발라드, #이별, #사랑, #회상, #차분한, #감성적인, #슬픈"
Jun-20,33,임영웅,내일은 미스터트롯 우승자 특전곡,이제 나만 믿어요,"#남성솔로, #발라드, #사랑, #신뢰, #위로, #차분한, #감미로운, #따뜻한"
Jun-20,34,김필,이태원 클라쓰 OST Part.6,그때 그 아인,"#남성솔로, #발라드, #이별, #회상, #꿈, #감성적, #서정적, #잔잔한"
Jun-20,35,하현우 (국카스텐),이태원 클라쓰 OST Part.3,돌덩이,"#남성솔로, #OST, #소신, #저항, #자립, #강렬한, #뜨거운, #카타르시스적, #힘찬"
Jun-20,36,Red Velvet (레드벨벳),‘The ReVe Festival’ Finale,Psycho,"#여성그룹, #어반팝, #연애, #관계, #심리, #중독성, #화려한, #감각적인, #업템포"
